/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00417_N03/raw/20121125224002.IG.YOIG.HHZ.sac   2012/11/25 22:40:02.000   YOIG     20.2239      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00418_N10/raw/20121119074206.IG.TXIG.HHZ.sac   2012/11/19 07:42:06.000   TXIG     23.4172      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00418_N10/raw/20121119074206.IG.YOIG.HHZ.sac   2012/11/19 07:42:06.000   YOIG     21.3411      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00418_N10/raw/20130424011443.IG.TXIG.HHZ.sac   2013/04/24 01:14:43.000   TXIG     24.7907      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00418_N10/raw/20131001060105.IG.TXIG.HHZ.sac   2013/10/01 06:01:05.000   TXIG     24.2909      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00418_N10/raw/20200328075855.IG.YOIG.HHZ.sac   2020/03/28 07:58:55.000   YOIG     22.1847      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00423_N04/raw/20120930043501.IG.TXIG.HHZ.sac   2012/09/30 04:35:01.000   TXIG     23.5019      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00423_N04/raw/20191217192930.IG.YOIG.HHZ.sac   2019/12/17 19:29:30.000   YOIG      21.554      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00425_N03/raw/20120929072950.IG.OXIG.HHZ.sac   2012/09/29 07:29:50.000   OXIG     33.6319      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00426_N03/raw/20141005172348.IG.PNIG.HHZ.sac   2014/10/05 17:23:48.100   PNIG     7.52652      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00428_N05/raw/20121211102832.IG.TXIG.HHZ.sac   2012/12/11 10:28:32.000   TXIG     22.2984      -12345
/Users/antonio/Dropbox/BSL/CRSMEX/Dendrograms/2020AGO07/sequence_xc9500_coh9500/sequence_00428_N05/raw/20121211102832.IG.YOIG.HHZ.sac   2012/12/11 10:28:32.000   YOIG     20.1175      -12345
